V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
-1.4108493522164511,2.0400545729276223,1.1971130190904504,-1.8950370516893607,1.3721466778306717,2.8541480624455686,-0.9382174948690364,-1.022882786857769,-1.1775150659135554,-0.8810474961264094,-2.2597289764257886,-1.1196015340922485,3.907626979161689,0.15127013591700333,0.5504954214330738,-0.4125186768582904,-1.0792721016195026,-0.8164823463099301,0.7855710090765271,-0.4055274592562773
-0.7988261892953732,0.06471639577249226,0.9472180245636942,-0.5435849678572148,0.39979806155962416,-0.20207502003661115,-1.9526732436492746,1.5473719192777924,-2.258509006201642,2.4118127352678735,0.93632260390906,-0.964073271979702,-0.7613861727100468,-3.703009484385582,-2.7505726792878966,2.6217768724492685,-1.2935184958966075,2.506976719600899,0.9861536502346878,-0.3507949309255578
-0.545077523826407,0.4869932531470733,0.7407370895133996,-0.18491737836238462,0.043842668564230525,-0.2210516369047129,-2.053774136111654,1.6304378624686495,-2.2653351597437545,0.11140431861867763,-0.6072643973359428,-1.1029379501774579,-0.21711367455547784,0.36913772250960564,0.16385730775943344,2.353137797876932,-0.6211200085630034,0.603161524654533,0.9617544199477543,0.05906296358803785
-1.045450286511506,0.90941118802512,0.9642901226618893,-0.61105982691112,0.7392226784333285,0.2990011191624866,-1.5095249735722964,-0.3592897891905431,-1.9558674315344968,-0.3765412114165485,-2.0535753420157272,-1.1814235291269994,3.695114967190477,0.4114053248819733,0.9949320765634404,0.736508068494631,-0.4961990772107785,-0.3556106116333489,0.5952851445468336,-0.10150914084518536
-0.7909784137507508,0.8133196404071628,0.9158739078692771,-0.02684271247651083,0.002422052339765506,-0.13036981292840388,-1.1791710753482023,1.0037756602052135,-1.6919739636087394,0.1642252583911316,0.49447301071795013,-0.737599590667439,-0.10939561992720029,0.0365629894424753,-0.745355382246325,2.0085788080656406,-0.8835873128271561,0.23004045083001112,0.9263039384233843,-0.4185423932349739
-0.7597028573906416,0.920107601821405,0.839142300575622,-0.30451261419889347,0.33721980145721275,0.012424388619854461,-0.8584682897272645,-0.17279681379125497,-0.8708277883763724,0.22393931361638153,-1.6646940130414198,-1.0942828929611232,0.11142563535285735,0.3523766598739735,0.2627315737395844,0.724513269398074,-0.8384264643699809,-0.2771813165727057,0.9218271075032258,-0.09082395023838172
-0.4923683839300629,0.47425101554156807,0.6218686984675742,-0.10827503196864796,0.23737745903005336,-0.14562424399947907,-0.43942875192050135,-0.17186840899225028,0.06879260906859817,-0.2493832808993694,0.11653642032170523,-1.3142578936830898,-0.24528411919754436,0.2922198528060876,0.39846958207080196,-0.48526887742897096,-0.9500283835739944,0.569399514051885,0.8583672404788548,-0.1453392222463106
-0.8249783821658299,0.19662543590069345,0.8588106398563379,-0.6248236785090661,0.6114123100102673,-0.12453701619203637,-1.556631047291917,0.6508780240749977,-2.118029531337528,0.5351493544786794,-0.9671851135860885,-0.9585693849908873,0.30317558905926767,0.28234798141974504,0.4212696303315513,2.2510467462894432,-1.0740477085600113,0.3465337024876582,0.9494619111158616,-0.050273388288324894
-1.3431587809431889,0.2230176130710445,1.2014009263999093,-0.8764292627391095,1.0410973191631017,-0.13940667448920674,-1.638785401521943,-0.1452820243939126,-2.061903861409945,0.8379877873959022,-0.9595843510853772,-1.1212803114271006,1.7032364043383201,0.2369858542380837,0.6173411964107034,2.352873675343541,-0.6076575038602798,0.9036910038209311,0.9218266358159162,-0.05104497075519385
-1.4472500491317328,4.210531073620729,1.18084214912881,-3.8552360813420994,1.831500196009346,3.7208257176721036,-1.5109028530605777,-1.1013281995795476,-1.9890286662202525,-0.24045181443034344,-2.3714768301176177,-1.1923244155476427,4.010994444068462,-1.154911360519248,-1.4438914767272801,-0.5402122288991787,-1.4826039084439329,-1.07178543066219,0.9585729358415868,0.06782365407124
