V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99
-2.8420328284085308,0.43308690908462516,1.369247368609531,-1.0481955188494934,1.4313585286113968,0.014349810285117484,-0.3055147046091682,0.2934679439973474,-0.9438606992894945,0.6141678009749785,-1.010064803518891,1.6724511257693608,1.4778188540830668,-1.2140375245489827,1.3279666989093248,0.5581704203272264,0.149845687691762,-1.4903275609299713,0.5115565752057347,-0.6638871622588352,0.6480755053375004,0.18739590413182758,0.2202752573907647,-0.6660698394673336,-0.4071892521653592,-1.1020717186859996,-1.3138453169729147,0.8714498192386364,-2.175477697682293,1.3401240227490594,-0.5756417575242535,-1.238954420886074,-0.27077804064816735,-1.6624694578079013,0.924415435679285,0.15127264985159913,1.239132036223195,-1.0534571348742214,1.786157840368129,0.956363335727369,-1.3471360853178205,-0.41336571404813305,1.3569736608362486,0.9616421175211058,2.2446226518627888,-0.36063906072108454,-0.7690367433505488,-0.3549468973598609,0.45687267533708087,1.54099699980995,-2.180678371899187,-0.837755495874462,-1.0444522488625165,-0.40171850970411893,-1.259532632617083,-0.8574265799255546,-0.5252157083913028,-1.0171844435066042,-0.6504325671277219,0.5183950198675722,3.5801368488335354,0.3968620080255276,-1.4828370660595656,0.45670885275743434,-2.271014637599985,-1.9642682760485468,-0.04830748086391882,2.621331123025072,-1.1710970453457636,1.0422862510547788,0.7353878162652795,-0.07805171865290188,-0.6331187343122051,3.0608350132417446,1.2841514990333638,-0.34636987577924117,-0.05246922344241993,0.2747256950557585,3.4265049815510964,0.8576506709798895,2.326985836144741,0.08060589507311343,-0.637591300351686,-1.375223216909515,3.771715703971125,3.7404354453184876,-0.602685721080307,0.35884268659771645,0.10068515903106387,-0.2346951377095517,2.572836825204988,-0.6014826700284396,-1.5412710152946933,0.01011562737830628,0.22135489424877516,-0.1655835675758247,1.2179439670391867,0.5152593101033938,0.7195021072038866,0.25536888256203827
-2.6385977383454913,1.0910122767351722,1.2807248684863781,-0.26669132100623055,1.8937672933784213,-0.12518200732034535,0.4851376304368134,-0.028935386421078037,-0.22269266208551183,0.25201587426577154,-0.3548248023578016,0.6744374950058806,-0.08178142917126636,-1.1300828997671535,0.37736885841031637,0.25926156883186563,0.15632694317846457,-1.6036346670397554,-0.047329321650682044,0.11941958526208032,-0.3762024763571221,0.4832773338469785,0.44926115049137244,0.20680398976993286,1.1508269516952654,0.48041943484130034,-0.9919289841383052,0.3645079288272221,-2.132679939642882,1.2609217455746071,-0.9903667923894656,0.8770073203040909,-0.7127859543130204,-1.0428268183530063,0.5787785124848823,0.664272438944211,0.8238055859914916,-1.0188786617354801,0.5281292122762822,0.06901258670242287,-0.8746164527155358,-1.2427941005932956,-1.376987963015401,0.5270567810672225,2.1904830369163637,-0.26277080828391053,-0.12745021493825665,-0.9135189045251779,0.22018636936926994,0.6663886081711691,-1.832398255173033,-0.7541463900839608,-2.055731398340736,-0.047418974760189546,0.25317225824776024,-1.325584280792062,-0.42506681656496786,-0.7185440257650367,-1.451657474733613,0.17876673023048026,2.7439504224511553,0.2712787880142062,-0.713055539669745,0.4311882652750101,-0.5084939484406857,-1.944866178124073,-0.05761833673976056,1.1589401472968466,-0.3441954252572871,0.010542641804740136,0.35623641602516853,0.06794523514024157,-1.1953575864329886,0.6248763388837657,0.834064599779318,0.3179473987561084,0.24848439906984385,0.857017868119928,3.0262218750111556,-0.16463222190523108,2.6985342459817465,-0.3371393429554627,-1.4889353309429745,-1.6008583972688564,3.254947242097346,3.6015543363606066,0.2654584552023622,-0.4271902981239119,0.01623600688762258,-0.1224204877303391,-0.24847940376920638,-0.18821214434008132,-1.577387106366533,0.39827880731592713,0.5934124853998801,-0.10349056798951269,1.004272740257196,-0.15760555229109255,0.675022409749387,0.08512302625953566
-3.3610238252875613,0.5868416043847464,1.725922269987838,-0.6305159121876165,1.7151364866095697,0.7694382239620298,0.4385371889997113,1.0005177541051788,-0.7713934792334033,-0.49481351824941644,-0.41691475509914616,2.0630806980183305,0.6171202901965778,-1.1974935754374958,1.219253676949726,0.26670613692323697,-0.35962651366234993,-0.908470999055836,-1.3517864160348925,0.8295457086010415,0.41136035545353605,-1.4723096378862202,1.3197658904462224,-0.36503250649152735,1.7282081380159886,1.791052843633474,-4.15053234170273,0.5997362143772031,-0.6729296930309602,-1.526101787283068,-0.9698556461015897,0.401746405549638,0.6691858753205635,-1.94120407972435,1.2443621600709178,0.9185838051279923,-0.4827627041576187,0.9828917915386438,0.36755132539718216,-0.5434003353321553,0.9401181621286504,1.5318098800120188,-1.5692749436311175,-0.13243030512977608,0.6251816627276976,0.03893210461518296,2.11176074799116,1.5979780673337112,1.3497848852255163,0.2841865656701071,-1.6258069566228235,0.0825149910954185,-1.7018740393339848,-0.4275142232625869,1.656828216870192,2.0684694883738084,-0.34222150585468675,-0.750512252493367,-1.6438412098032031,-0.5369618479192548,2.0121673173058205,1.377450730572159,0.14422165648574425,-0.46337774382813085,-2.149067889234267,-1.7307198141934115,0.10704062673765052,1.111155993841027,-1.4222005702116474,1.485925074544686,-0.057352097800621095,-0.7853443916603708,-1.3480904145384864,2.7825820562778434,-0.8239945865266122,0.1923179693404272,0.34712463416828965,0.6435563090419978,2.9175299318149697,-1.1020593441458912,1.9601286210383102,1.9437336171170159,0.06816734994150561,1.813354667993167,3.9541997771210156,3.6077403315259957,-0.09417253706779383,1.1750986402906627,-1.585761164286131,-0.37965859547803243,1.703429236032601,-0.24306344081897888,-1.5476513078223737,0.9038906911212691,1.3676116443574988,-0.21545723791331378,0.08347180792522807,-0.1392751448976797,-0.469030386748938,0.9580775306449406
-3.058952948465197,0.5842721420070642,1.1233185827997711,1.4688477517650373,2.7115077234449596,-1.6630170984947628,2.3312493965662164,-2.2444927508235244,-1.3546719180915054,1.586787320466304,-3.68552703025275,0.7532733033491809,1.1414886681616772,-1.023750360090925,-0.3932611504135354,-0.006674488044688334,1.2258311244337876,-0.5036292567446615,-1.7720002864922288,-0.8308340297983663,-0.3965160399574674,-0.4499967697811845,-1.1599810650048135,-1.664764954068631,-0.03151259160964481,-0.48398215457628657,-1.187144136758684,-0.4746831818828426,1.0791240058097684,1.0243858900793699,-0.17312782002613555,-1.079635671666925,2.737207348598111,-1.854169789282393,1.2103800745084454,0.8468972402080615,-2.0318784672473416,0.6009713759061295,-1.4851392057701716,-3.3696712133066793,-0.9899021643246149,-1.3826833563780547,0.21720267312288175,0.4028976413686122,0.642352426508627,0.8088171534474228,0.22084975115481872,0.08728754668113452,1.1919340897780857,1.1827181128325714,-1.7728809682658522,-0.12931559041163274,0.5366409567574522,-0.6125241790617105,-0.8748673520761486,1.7715169699303566,-1.911016778001926,-1.3709439751012131,-1.8980492431659246,1.1800883473320631,2.832560563675339,-0.9916708230740324,-0.9488492830024142,0.023236938548169175,-1.7481806842786334,-2.0918466652959213,0.0033389613310652487,2.2291075548824755,-1.147225186803464,2.0095352141542913,-0.3761458712338164,-0.4089501087636871,-2.287611751535722,2.0358908022484905,1.7297795058370413,-1.9913542506482302,-0.7123186325663726,0.9962377883486445,4.264716192954639,0.6104575239814825,1.407769689033188,-0.3644944405662322,-0.04345084241363004,-0.15488469071955535,4.365264070335368,2.168200159768558,0.5479647412009001,-0.8671085701362233,0.5809326054387073,-1.2065413536773077,2.0431961422391343,-1.0038501295274977,1.2244144726422705,0.4395019197574735,0.4101738049619167,0.93808465468173,-1.7628730215318786,-0.2675521282657967,-0.7554596246774609,-0.4903648587090491
-3.5065848334874286,0.26326887612228567,0.844283804818029,-0.40886771157955654,1.3812715148466803,0.21084817856011143,0.3828141098169137,0.5608416137100493,-1.2976772729170685,0.03367452904658196,-1.2808383132598156,0.9085633563883991,0.9761039460465398,-0.9590272607486342,1.9112044388370766,0.8826434729624572,0.4633923301032725,-0.8840026867128196,-0.5768246103592066,0.12203348125644735,-0.1806246550136637,-0.03573350288560276,0.039061830386553684,-1.416571141865169,0.5609648261442629,-0.3495908755061673,-0.7110885245076499,-0.9754357469211283,-0.10754106210001942,0.3214530559993248,-1.0050750337059304,0.4140785315414008,-0.8712328138808586,-0.9266300036681355,2.087865383837068,0.8243607200932109,1.361806539341058,-0.87020387871926,-1.196899078501642,-0.04171161525492388,-1.1832236407905725,-1.0314677534348988,0.5069569298198374,-0.4799986887140603,1.5034613887664037,0.7964883795338226,-1.1829918272328668,0.4356007818663862,-0.2940805765613169,0.2653442975754474,-0.8430656012421581,0.4128174381664311,-1.1504534488520246,-1.0228682277791257,0.6683533312628528,-1.3257784649613158,-0.4285120726587543,-0.48104164847170283,-0.45744435102976766,-0.48026772274797036,2.7135672287190395,-0.021212237307470936,-0.04950677395829885,-1.259820839730173,-1.1388737584533521,-2.1372160244955847,0.20492078115339532,-0.5347230545787037,-0.9527905999396946,1.9469021706490772,1.1821627990677295,0.7269364322690115,-1.105718963065866,0.5039021049068562,-0.04091842712026419,0.9441880075191094,-0.16320368773099866,0.09572643145718102,2.469549393756626,1.17722742647874,3.1696056036369677,2.3259908927519497,0.5799158407543401,-1.5851476279069594,3.59877773285797,4.33502213352399,0.38121557862662814,-0.991949305631544,1.3319756038748303,-0.8356916682720777,0.467110315628111,-0.9251422789517247,1.391817837883343,0.5464235486993243,-1.3452051240471852,0.4141758879335422,0.857634527189814,-0.07064614817310749,0.4403044548545227,0.5617398102144534
-2.856310507196023,0.9066496579218392,1.5829274462912892,0.5465233951630094,3.176675427790288,-1.0342135150877247,2.6507305776474137,-2.3228614723070438,1.13789118512808,1.2516140968717975,-0.259682098771806,-1.3019746119521705,0.4512938402890675,-1.0360814743645526,0.9610931926647202,-0.5255204213536991,1.1119286500954613,-1.232964667408095,-1.755034965698176,-0.7413932695534245,0.22192600164153578,0.21070008864906184,-0.3848686531696394,1.2004115829530166,0.15914756885981618,-0.5917668510830407,-2.645309364124329,-0.9362732079206078,-1.3568332954664157,-3.692213051962036,-0.3557395630548345,-0.34355954186114396,3.527003240003071,-2.2514129788973816,-0.8213784978828119,0.808863417725401,-1.4422721585229108,-0.4119744763358692,0.488955402993576,-1.5091419948298666,1.5178686614872907,1.2448311628439657,-1.4912909425496375,1.2758399529334685,2.12046644533504,-0.32948423453481285,-1.4747130983856118,0.19686497684577028,0.2758737604231618,1.1942814559556705,-1.7943550887582858,-0.1886843988518623,-1.8926339273228954,-0.5924421529832482,-1.144735534093191,-0.5072173225334142,1.1276849603084669,-1.2454799678307202,-1.4128784786620785,1.168393366940713,3.731378428703359,-0.2501478122756915,0.8775510235183661,0.8662946323549222,1.1862920712432314,-2.0624562550077283,0.5698894649489091,0.5447084065945201,-1.1602353816523907,-0.5415968137355007,-1.1679662975129776,0.8030606943191855,-1.0054568273360882,2.6404236681094235,0.20292111901946236,-1.853978846087112,0.434794274117241,-0.17954669932280976,3.3385933125059295,-1.9335841432950103,2.069656938550479,-0.4890388000084556,0.7435360030313597,2.533412860839122,3.945621852302321,3.908591120532946,2.1367109481800264,1.0062149792590502,-1.4326850454811546,-0.2201691537893595,1.6779066341743194,1.527850326042962,1.9657406882473738,0.8491860494906043,-0.19340977817446536,-0.9443132272336008,-1.438043925658617,0.43419043915951716,1.4046506593648704,-0.17920465165683186
-3.3083752596126486,0.6071532221924776,0.6416816127876881,-1.2163110036964808,0.6646280180043569,-0.053739494600146834,-0.8325111271473253,0.2916099562267115,-0.05470400708966048,0.5297616209125214,0.12217047142590425,-1.9369313516619302,-0.692823601365173,-0.9248232496474105,-0.8197908199711929,0.17876769759720507,0.06908489148720626,-1.1206779567238818,-0.46853771580912684,0.01823550208057419,-0.02623801779795727,0.5217772896790502,0.00740364979479463,0.2154790464656281,-0.7047893517453067,-1.5116304612067761,0.06042962667314531,-0.25288830406863294,0.17401476609198693,-1.5101759988544745,-1.1437859111986193,-0.5149922347039614,0.35545618884450464,0.13191435739344246,-0.3194087960801509,0.7599720072646328,-1.1117064884564392,0.7318302413632222,0.4075785476185339,0.20520597925913944,1.5201238824884828,1.1924395923589968,-0.8249782445858441,1.1276377210428008,0.8754411709031061,-0.9578805364728639,-0.314513694742908,-0.2840097081181271,0.6066858968437847,0.07753078208698028,-1.4120398243468146,-0.07783420751668235,-0.8954605801156943,-0.3351082153290361,0.28888226940597395,-0.9911262710361265,1.8801144282091842,-1.3564061309523727,-0.4423063914670258,0.5908406100816169,1.878381144668852,-0.1375880938570429,0.4346201166741948,1.2715436753240708,-0.6396835696279859,-1.884477634742382,0.23957745900803976,0.3492234818527494,-1.0402839197276144,-1.0447090982723817,-0.33436263101284996,1.6485237165736049,-1.044706274179024,0.44540633749187575,-0.5523859862802536,0.07654946673462105,-1.2390339497754266,-0.07105132873379705,2.9668035001741973,-1.8932447882991044,2.5612317811973315,0.5708015771657915,-0.2164197459235514,0.5954441571082633,3.243994364090822,3.41176238897159,-0.05349463624474727,1.0273200883007996,-1.5617823866870018,0.22875957111509435,0.6876345972465345,1.3479361684578688,0.9101169195997152,0.7014389645385253,0.6405606623610273,1.1558493070036704,0.815209160911063,-0.06105009547839392,1.885219504590993,-0.7618578325818258
-2.7589053318731946,0.354586287924574,1.9654423973354003,-0.8585347749490528,1.4318896299533785,0.7643004123730786,-0.20804839202214379,1.0451161881982776,-0.0003179614732620075,-0.6711267535485426,-0.14739374481949666,1.5135140416045811,-0.6902859700191646,-1.498209308862221,-0.5086156380097261,0.22517778002462158,-0.6233534371081656,-0.5851468863219509,-0.4996619415603424,0.31972817413074733,-0.7687585573752391,-1.5957894727727475,0.20406194981100012,0.2913456305674352,0.4993065067262922,0.6401570833299338,-2.9842986995353242,-1.0361500039675529,1.315179028974321,-3.312029169184515,-0.47473118881308757,-0.1005442101654557,-0.3665526186566908,-0.912362525788122,1.2282955213882372,0.493014396490498,0.06947464662346763,1.149537017744465,-0.8015499270355977,0.29293791463436725,0.8852347710580749,1.3435320952323078,0.6811090069765761,-1.1721245104187243,1.6588922953555063,1.4712697650525264,-0.3036458137196985,1.3026358811464975,2.0659389916085282,0.46917662513211555,-1.3679166576764605,0.8495296489866337,-1.1651244894063997,-0.6700374004555993,1.1450058540503847,0.09712823163585473,-0.7951042073083642,-1.021845386699656,-0.013209213826024996,-0.6227093877165953,3.1838157521086945,-1.385972998525601,-0.059298918865083795,-0.268176129092491,1.2050340991801662,-1.9900085576720312,-0.09005089122506804,0.22846151024980121,-1.6824716429712072,1.4472665203304087,-0.23305960343308024,0.3061793208227954,-2.24114241292657,-0.31476880442726146,-0.2322151581240991,1.3174362433156421,0.311482581871302,-1.4209941116490081,3.006522728169423,-0.43550176238828353,2.6833140164459093,1.8935739608390378,0.038439258358809715,1.0139663266247072,4.0213103956161085,3.474395974214203,-0.6707359452954454,0.059212374207162195,-1.0279569108968194,0.001190186841757736,-0.1235931779867035,-0.15382537694851067,1.6251482915993523,0.9018408176295809,-1.0238420517773374,-0.5343920430381132,0.37964770612559695,-1.4037200217016177,0.10385225583658228,0.7000956030476704
-3.4206440899712693,0.6682072835224522,0.9211502155570688,-0.13428456634344502,2.140781350614384,0.2966117506106339,1.1332529368420945,-0.2850429083946362,1.1326543988483257,-0.2159934053806627,0.19986405511889496,2.3023568490726363,0.5345976288543824,-1.048981392217084,0.4968271607293515,0.2666280543372964,0.38239464560639075,-1.462098383810808,-1.8767776687753541,0.7793442914032108,0.2619923610064456,-0.18078862926692252,0.8135327995173944,1.141186252025033,0.9626602453270899,-0.0709251731810034,-0.052730588231937464,-0.7217512984576391,-1.9150789399373778,-1.333932728251196,-2.188574784278182,0.9581576330499173,0.01790700818092085,-2.3221590179220057,1.1747256842916574,1.1924692352607291,-0.4614031613078873,-0.21627292791345978,-1.4542373948045235,0.6822831672785117,2.1125411692961884,0.5551686070532846,1.0362459346001451,-0.2826694394937104,2.5901231229970425,0.668315203443225,-1.0316398942305849,-1.2918769067989389,0.41960777789225306,0.925390461825382,-1.4264564107638815,0.7346644216777445,-1.5595064450682374,-0.6362451897884693,1.2975580650759588,0.7358437400411499,-0.2831812278820592,-0.7055501113663458,-1.0760348558735788,1.4553816945166107,2.9970576133475317,0.8378449067246374,-0.37578130327198517,-0.7181989092938247,0.6880424869363673,-1.9412152538927847,-0.30632077544768704,1.673619679727957,-1.612562151092595,1.8414077210421749,-0.15181629413975928,0.2510452636221243,-1.6353437574862533,2.5714538060151777,-0.4008843823332083,-0.9494886533723143,-0.3384453498878776,0.6279817028290969,3.238190588119487,-2.2795427832947843,2.111288796009326,1.1922132725041343,-0.4363147301117074,0.32669526739037114,3.990254590435238,3.703750563298163,2.3292712374455946,0.42493781090653804,-1.3324619881914606,-0.059542118663189585,0.7952085874673018,-0.46511765471726213,1.1370317641925323,-0.3004330835725149,0.2784468255097678,0.14160241571336837,1.2789007761558178,0.7141895816970724,-0.21669974005057227,1.0138015242468217
-3.4732162025548265,0.8767721531012717,1.4293592161102322,-1.1482436367394586,1.7718127614971584,0.10697619553459728,-0.3165509097572767,0.4130871209072086,-0.8923771278357776,0.21829765526433773,-1.1267652369250074,0.5882847400328954,0.6785449231531282,-1.4153815434077355,2.0219771096202983,0.14703822629393715,0.2857651503722194,-1.4283379776815142,-0.43953886274304094,-0.19580336981469132,0.5986577769522542,-0.011626002682711904,1.0501697391645914,-0.671538238798058,1.0013602819525826,0.6378084205870311,-1.9473775437986718,-0.8578598115184016,-1.4976707576290518,-0.271990032803013,-0.9860141136717331,-0.20365879158090056,-0.5712599961338648,-0.39555078678326167,0.9619683976327971,1.1876227695491959,1.7653279281812915,-1.0123937035020227,0.6218399779464722,0.06282461383075046,-0.3045118419316789,-0.3707789770746191,-1.1174896381965702,0.10526972481504827,2.1508748193730756,-0.5737048204257024,-1.0906159292564568,0.09711418941662178,0.6186235562799476,0.7130819260212168,-2.4211068457524165,-0.0939514222243956,-2.072870214494028,-0.7659537297874708,-0.4255254077612554,-0.6529352497383563,-0.44981139533292275,-1.606108130114875,-1.162390499058774,-0.6414239020760749,1.7738910435394863,1.0721328595772583,-1.077688327454224,-0.06419277502249138,-1.1920169783349244,-2.0668446439092456,-0.6235783891185044,1.6360421932357745,-0.738864915575736,1.2756780171866886,0.037435720993218354,-0.8337122532205019,-2.2564348013295947,0.7022574758896397,1.6227618531204202,0.5314077337716882,-0.8476920339002013,0.9667792867761787,2.455383124719042,0.5392357889411366,2.442825644081358,0.622971517984006,-0.10276108860228567,-0.1542245705787322,3.4296398532871537,4.052458478955388,0.8337611347855112,1.3213547189865897,-0.06249866043961014,-1.0962504787447844,0.8993142256954924,-0.36378041652765103,0.7426288068981292,0.2503678622285486,-0.07672648446284358,-0.4423353949373787,1.210336448278821,0.8110374962271422,-0.2435572553655928,1.2765393977654018
