V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
0.4019455370842851,0.05708863919350297,-0.6040164584554157,1.0009245719987907,0.5029149368927945,0.9225931430887524,-0.5770593656850617,0.997703512581196,-0.49195664395361627,1.080968161088097,0.16337057307815653,-0.5281613993580169,-0.8178447498906796,-0.7157530162053085,0.7865316389416288,-0.07308091717933497,2.0201659708496296,-0.8069860706961263,0.24534878058924944,-0.8012229642181107
0.4078396509500893,0.5052868090310947,0.02559761369004502,0.5266660374046683,0.2745973549060056,0.6086993917286304,0.5328953151083714,0.6888270127560279,-0.679807854660976,1.5826773032952783,-0.979381906294202,-0.8429643050931416,1.1855050128680495,-0.5767684538266079,1.0209223598017634,-0.2566264242927506,2.805878014956318,0.11647242172549152,0.3810886952977469,-1.127500135809282
0.5071783017479758,0.491790493663622,0.047217566284753064,1.0301960751805384,0.11226856811141693,0.7468297917125171,-0.31536747496815,-1.8221900353117444,-0.9828704923018579,0.3654026793686489,-0.3078411273139826,0.788389918157353,-2.1151358768907027,-0.03756945079397699,-0.5374737873151142,2.525344536019022,2.442282104063227,-0.40343262562034804,-0.6557454145234489,-1.1305896068079684
0.39853574235689837,0.1596426816377901,-0.6845452537247297,-0.14104155264420074,0.8829552036464392,0.7458924024787433,0.25651529115338834,0.8171801615671048,-0.45927764715145936,-0.3432809074220947,0.6704508602200209,-0.604207696440989,0.06034147314571344,-1.4841899269357326,-0.5707797502891444,0.13313598985883363,2.124245462439993,-1.6060462146975671,0.5138670255070065,-1.1370902523230624
0.5202310012458479,0.14240453180674753,0.032744365570655125,-0.71825059871979,0.400687329096073,0.609579505255581,-0.3817094198981289,0.8187748425403979,-1.2550200772456028,-0.07079201245372463,0.25583294032017495,-0.7289644462782162,0.5130278884070416,-1.0703097592630717,-0.4091518341290763,-0.5339076100963969,1.8926612284263529,-1.2939996307287815,0.7989262437657703,-1.1041287308017755
0.1824759159664509,0.6040075261874293,1.1747048121121018,1.359867404552806,-1.0908957437644344,0.6911979221828537,1.2215323758142018,-1.4666181497529365,-1.7991556801040463,0.3547365469216835,0.521259231393456,0.5072201920394022,-0.5734576324258884,0.18461088065729456,-0.12178293468309057,1.669685688024905,2.154197058809544,0.881208215027611,-2.368338297007415,-1.0927647501064528
0.30965973628351,0.5568946876861063,0.9256069972027842,-0.0865849336719885,-0.3788794292294517,0.40383381891666736,-0.8843916555220542,-1.2866596748233232,-0.7437833637660427,0.18350880903690608,1.1527715146360893,0.14417742499838793,-0.2738240051617945,-0.40792434073979805,-0.5573170589711613,1.120588898895049,2.417388851371776,-0.791106330572969,-1.1168331197281176,-0.8274251677521499
0.3276291239701677,0.405721624266348,0.13459531749738496,-0.9821238135766615,-0.04734517780136138,0.5363692147659856,-1.7824267829800933,1.283390381773563,-1.2902954147959704,0.28757984683076404,-2.7597562121315167,-1.221997155884473,-0.37737106251791963,-1.0494498843425693,-0.3295202228179249,-0.17384404360034175,2.6666739313517414,1.9398291914319699,0.8936415298424686,-0.8128296164965639
0.24104905829298398,0.2713547604763749,0.09889299642472842,-0.5306446006228883,0.6613295340354302,0.49604301941144,-0.873877828845865,1.0449524094502871,0.2527064192596359,0.2911201282274433,0.23254033371365385,-0.9548063267775037,0.07300749753568818,-0.6370203306185774,-0.4720845727365413,-0.7303529393570402,2.0360189752552964,0.30852864159019405,0.7241275634589218,-0.740728683293609
0.3641963460332508,0.2592075307144674,-0.5808667251553221,-0.48457497520228765,1.217757591497308,0.6134836194485237,-1.3542506148780535,0.7661633769205548,-0.8367797975320606,0.8622902145313698,0.4762157706756446,-0.7981284189245214,-0.33692993175807967,-1.4469766648317428,-1.593535094215765,0.034091594829842364,1.8170767722869463,-0.034922767477344775,0.8439161318532461,-1.6129643774290086
